0.1 0.814015
0.2 0.857225
0.3 0.885761
0.4 0.905241
0.5 0.921001
0.6 0.934994
0.7 0.947612
0.8 0.958927
0.9 0.969122
1 0.978552
2 1.03716
3 1.06445
4 1.07913
5 1.08785
6 1.09295
7 1.09607
8 1.09783
9 1.09868
10 1.09884
